Date,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,AVGO,ADBE,NFLX,ORCL,CSCO,INTC,AMD,QCOM,DIS,KO,PEP,PG,JNJ,MRK,ABBV,UNH,HD,WMT,COST,XOM,CVX,JPM,V,MA,BRK-B
2024-06-17,3322439411988.9844,3332424690800.625,2178350608886.625,1917224158459.5,3221885316923.2812,1284676861751.0938,597783631793.8125,85131700787.59766,232395515625.0,29229917911.193848,393228978084.28125,184076322636.23145,131877827181.59961,256376731190.01562,250784167288.65234,185075014680.17578,271661834562.39844,228407612419.13477,395323455360.0,351254947996.1953,322933272960.0,299632800521.7422,450442885082.99023,346569098592.0,542295449914.39844,384774874887.31055,490237980361.3281,280648672819.6094,559918207450.582,555925635850.7578,416916597576.375,880157405240.9375
2024-06-18,3285944179191.6094,3317337111060.4688,2167036340866.5312,1904203783419.5,3335037650150.5938,1266971304970.0,589555490284.4531,83905142464.59961,233968000000.0,29655502348.754883,402495507273.0703,185204399882.46094,130387921096.93262,249930025666.21875,256280151734.04297,185038560000.0,269807527376.4375,228875035989.94336,397825198031.8594,350532936632.3906,324174344441.49414,302599476052.5215,442911390357.5664,350902447000.0547,543743289563.33203,386033958216.0,494852608374.02344,280905155894.70703,565718993152.0,560948343233.9062,418777375560.375,876827313046.7812
2024-06-20,3215253968979.9375,3312580550758.4375,2186402208112.2812,1936668263964.8438,3216965731856.9375,1272577091827.5,579063044117.4375,80741683573.24219,234281605468.75,29368319059.2041,397681379017.5781,188226007370.46094,130345359543.06738,261486632415.4453,243166522072.65234,185658386923.82812,267868942176.125,229149989797.6172,395724674843.89453,355659176920.0781,328429465987.5664,303959203460.1719,445944941716.8281,350476060235.97266,547041170406.53516,382349845381.88086,501257806829.1797,286969170563.09766,570514676820.5352,567508688157.1406,421010331855.75,883530725495.0859
2024-06-21,3253484717737.1094,3347703463349.5312,2227771297564.0,1967679886549.4531,3228421022718.2812,1255024270721.25,594229809532.7656,80224454492.21777,238981121093.75,29854110716.4375,393623278208.0,190522427831.8457,132346085467.4668,260597656974.0586,249973527163.27344,186442294680.17578,272367183047.41602,229974872198.26953,399223753182.26953,357993659520.0,331088924200.28906,300886580043.4785,444168605361.6094,352816254788.1367,546236828683.2031,379709499863.68945,496861614610.8203,284477608710.1953,563708832904.4414,556615921654.7188,420592974255.0293,884795548037.25
2024-06-24,3263676751824.7656,3327222210058.2812,2219012519669.6562,1931152778837.8125,3012631823363.4375,1265500151676.25,582284118469.3594,77011851967.32568,234828152343.75,29110064451.117188,385517249241.47656,190482131125.53906,130132511177.0664,259013680064.0,236223980465.8203,185913625319.82422,277574142185.1094,231074708406.5957,397565581187.8242,358884119392.3125,336762432477.58984,305036385208.69336,450970264171.1719,347937530775.9453,554199916068.668,379642347884.584,511620328365.1719,291860687180.3906,571117746803.9062,558800129628.8125,422544046042.959,892532637333.6641
2024-06-25,3205900392620.0625,3351600176998.4375,2283296953742.8125,1939165746261.0938,3216177576939.375,1295152192633.75,597496615484.5312,73583875108.64258,236042242187.5,29257567084.40625,383533026700.4297,190885021345.15332,130856179382.7998,259013680064.0,237788301976.91016,186314682436.52344,275020154800.0625,230071117568.65234,393789378744.35156,354239244495.84375,336661098435.5664,301522294304.0,445926544128.0,335482861155.91797,542295449914.39844,379277537023.52344,513055824591.0547,290303478493.9258,568791701101.8594,553197993225.2812,421332710960.9707,887456800582.8906
2024-06-26,3269996818176.0,3360593208299.5312,2281252175418.75,2014821770396.4844,3224084879368.5938,1301544220165.0,626263163292.375,74105688179.44336,236839667968.75,29487307755.515625,380942511602.33594,188790038309.23047,130004810276.80078,254633469068.94922,232095595239.08984,186278227756.34766,275924838849.25,229232494819.7871,395205441155.8242,353348784623.53125,333064512896.0,302228631506.78516,445503174881.5781,338953510211.91797,549293351778.8008,379867180160.68945,513235265897.40625,285705065423.4883,566953790226.1406,553339578833.5938,418309001196.02344,886629304376.5625
2024-06-27,3283030896740.7188,3365721520179.2188,2299732986356.0938,2058945810204.8438,3162612915187.9688,1317879479042.5,629611832890.6406,73857119178.4668,244948484375.0,29776659634.195312,386316430129.71875,191167036814.5381,130217650523.4668,257752960224.5547,229531513576.3672,186259993461.91406,275321710671.9375,228572580508.2129,393246520607.71875,350893960675.8047,328809410673.7344,298414372888.69336,447712093321.59375,338626260640.1094,545995470935.59766,377109622340.2383,515433362006.58594,286382935514.8281,571950511828.5352,539162255131.84375,409404280208.0,880152112173.4688
2024-06-28,3229668060386.625,3321870937958.4375,2259005921872.8125,2011075388160.0,3097209573186.328,1278969119358.75,631078886243.625,74987079791.73291,246326426257.32422,29365041208.429688,389127419071.3828,191408755577.6162,131835257508.39941,262181658547.05078,224768649521.71875,181009643269.04297,274801868885.41406,226744107269.6172,391172081263.33984,354221692075.1953,317618815791.1289,306753247418.3203,468715286310.375,341353199184.1094,544628083869.1992,376830319120.47656,516420272079.0547,286566121737.29297,580823961661.6055,551160763962.3945,419029215607.6797,882642095549.3594
2024-07-01,3323666168064.0,3394558918338.5938,2268325791525.672,2052181425137.5781,3116263206621.0938,1280135901447.5,669285487084.4531,76377271892.33398,248308438330.07812,29309782080.445312,394335992728.8594,191449052283.92285,131281867995.4668,254875930369.10938,225727855922.95312,178730843269.04297,272607691391.5,223939544867.13477,384041988888.0703,354900274716.7969,328137690007.56445,304696524971.0625,455268446504.0156,333370718459.97266,542778104042.26953,374915108638.834,515702506853.64844,286749335914.3164,589984596023.5586,552777663916.8438,415657283937.28125,874408167966.8438
2024-07-02,3377642265465.703,3413511217500.1562,2297716980715.7656,2081319936000.0,3075398169467.3438,1292361994240.0,737534344879.9219,77153705535.40039,251722623742.67578,29569545793.335938,394859612850.9531,190482131125.53906,132260946121.0664,265575894782.89062,225874562535.14062,178639685705.5664,272047668448.625,224888153334.5957,386826936839.64844,351447486808.0781,323490494248.28906,293063789089.7363,458572625369.625,332160948149.9863,547523763167.0664,380984365980.71484,512203486942.1172,287170694976.0,599690854699.4648,563256208653.5508,422344130509.8672,878892254636.1406
2024-07-03,3397269894706.3594,3424585286461.4062,2304075234332.8125,2056239992661.0938,3197404674833.25,1293528776328.75,785786954515.5469,80493114572.26562,252804520825.1953,29697034171.992188,397891075636.1875,190680125671.30957,132942044653.59961,264913201757.22656,229993471205.90625,179769975512.6953,273384216477.77344,223540864992.65234,386661745764.10547,351614079492.1875,318754132621.6387,297007509582.8047,450887432889.5625,330842114823.83594,548891150233.46484,382447366095.31055,518321595701.5547,287097426077.9258,599288822649.9531,540139957178.8125,416634833134.97656,874523582737.4062
2024-07-05,3470720130601.9688,3475050733240.3125,2364488357419.5625,2081319936000.0,3136338009958.125,1369497800987.5,802147565431.1719,79287033573.24219,256435967907.71484,30051219089.8125,399131204211.5703,187943991901.07617,136304975762.40039,277843681885.22656,232182705792.0,178639685705.5664,275240433914.041,226001729891.13477,389918750532.3867,353520680888.6719,320273814747.27734,295341749472.0,449157104550.375,331774204158.1504,563369546722.8008,392648508958.834,512043566002.5703,282700537420.3906,588089283296.6289,542890948408.21875,417852626483.96875,887699664819.7031
2024-07-08,3493414767020.0625,3465240029921.25,2343612918600.0,2073931180358.6719,3195410613163.125,1342636035832.5,806676223409.8125,81267687286.13281,255132370825.1953,29837575469.742188,399682367794.9531,185566993395.76855,144691014638.13477,288818440705.1094,234597630937.47656,177509409807.1289,271786981233.11328,222880950681.07812,393010528212.2461,350123805428.27344,318576836695.71094,294052671951.6504,450381204273.6094,336752125885.93164,560473867424.9336,390507220352.68945,506668836542.5078,282737185846.70703,589180531924.5352,534939166956.7578,414831377811.96875,882647316046.6641
2024-07-09,3506601868371.9375,3415443690618.9062,2343559782685.2656,2074451542101.0938,3274672948155.0,1344360857600.0,836622759598.0312,80683497573.24219,250973276660.15625,29837575469.742188,387694360113.71875,184519494193.4619,147245130075.4668,286248513698.77344,233728704203.8125,176926037563.47656,270065994447.4375,222578495199.34766,390980806344.21094,353902310755.8047,319235372702.2168,296754450822.6074,452930660678.4375,334263165022.041,562243456036.668,393171641021.1914,501068299252.0625,280263934229.6836,596244859443.9062,533011475361.2969,413399791175.03906,885204265446.8203
2024-07-10,3572538545030.297,3515837365120.0,2343618231274.4375,2079134480198.6719,3362658875084.25,1356257189117.5,839588789447.25,81801359519.53125,254469777897.70508,29548588616.739258,391525045838.28125,187471697414.39648,148437048447.73242,300007488919.0957,233887326759.22656,176926617278.7539,271834636248.47656,224901893682.8086,393671364540.1758,359630184336.46875,322426718692.72266,296913372651.4785,461048463331.21875,341293704764.08203,566345678603.2031,393171299394.53125,507676962210.6875,286205556172.65625,596733038088.4414,540070508416.0,404514586533.6953,889127182684.6562
2024-07-11,3489581242028.0625,3379471338598.4375,2301346475522.5,2029807299342.4219,3175470566954.4375,1300478920947.5,768692841255.0938,79409925928.22266,247253144165.03906,28127062910.302734,393426553893.28906,188387148089.6162,142605141248.0,296713205448.39844,223861987534.45312,176105661218.26172,271832257311.375,225396818927.67383,390697565051.6133,360279998236.1953,326656506728.28906,300038970011.1289,464205377222.4375,350823131193.9043,561439114313.3359,375322996328.68945,508031570688.0,286445379233.7617,595727936055.5586,537203521621.59375,405702580308.54297,903588993062.7656
2024-07-12,3535123303671.6094,3370924000921.5625,2296959352291.875,2023979628928.3594,3221333034546.375,1265398668805.0,791655070600.8281,79164148321.04492,247882764587.40234,27905149162.42383,398965859341.66406,190885021345.15332,146819449582.13477,293538062992.27734,226751959534.65625,177071870192.8711,274417043056.3125,228737569574.92188,393222932172.03516,360713219743.6875,323591808966.50586,300692333270.95703,470804550203.2031,356752963642.12305,556934690201.4648,373687089066.8086,508121274228.71094,287054212822.5078,588520060089.9531,543730585514.875,405988265229.0156,915270950810.9375
2024-07-15,3594312938907.2812,3373971275141.0938,2314818637820.1562,2005559903032.9688,3201392798173.5,1258524694396.25,805719453715.5469,797939477193.1406,250835823742.67578,28286494173.333984,394280905806.28125,190965599389.07617,146691732443.19922,290661033136.83203,233192822126.65625,176597889807.1289,273167730767.9375,225273092860.86523,388431850788.10547,359172945971.64844,324503602782.84375,296719125878.95703,474338825324.8125,355453951702.0957,559910822081.8672,376271712680.9531,516823989349.64844,291574310270.59766,603194295624.4414,549275561386.40625,412749049344.0,937895487795.7031
2024-07-16,3600753466796.0625,3340971801661.4062,2282079431447.3125,2008681914695.3906,3159417112435.8438,1242367011191.25,818221111374.1875,788443553767.625,251203826257.32422,28286473732.816406,393013191718.52344,191046162064.3086,146180912603.4668,290661774973.541,234828248670.5547,179514751025.39062,276872562398.625,226510395484.2129,394025371139.8242,363432743244.35156,317715690576.5781,298785190489.3926,505171723628.8125,366024560744.0547,562967345177.4648,377176133415.0469,520547319450.35156,289023601402.5293,613446134796.0938,549275376384.0,412749471038.7324,946689730834.9609
2024-07-17,3509668875549.375,3296377943101.4062,2245788415286.3906,1955712201642.1875,2902353443741.6406,1171851432970.0,792516168192.0,726068122581.3281,249674117907.71484,27899116574.835938,383781044005.28906,195477862267.92285,146691732443.19922,257688294012.67188,214620749902.45312,177400017949.21875,280922055135.625,233563074979.13477,399902132784.1406,376837968827.8828,318855447339.85547,309504034031.6504,527638353523.125,368771350935.83594,571332634108.2656,375185563558.5703,527724800579.7656,294857416186.52344,622779062348.0938,557971486250.4062,419405095976.5117,961541646842.6562
2024-07-18,3437598418515.9375,3317241195223.625,2240404344607.75,1964434429440.0,3189909988156.4375,1279632021072.4688,820657064994.8086,811473587745.0469,246907279174.8047,28072682192.174805,389541345595.6328,193544035319.8457,148437048447.73242,251772618097.9414,233787997251.60938,178555294634.85742,280835910401.0,234222968313.07812,397541992752.1406,374046211140.1172,314701640512.0,302210982507.4785,519410109161.53125,363010045662.1504,569643498079.0664,374123161568.59766,532928495789.1719,296210738232.4219,602993257690.582,543739522088.8164,417136833165.5039,939004458558.875
2024-07-19,3439591926385.3125,3272965879753.75,2204121069433.5938,1912225203846.0,2978617061956.9375,1282159828592.6562,794842438550.4531,732445356129.5312,244313400000.0,27708687667.11035,391037081591.2656,193544474123.31445,148437040484.32812,251772859965.52344,213668528345.17383,174537845705.5664,281266699808.375,234014874443.35938,396409135620.3867,374046623403.5781,318551503185.2051,304294723062.2578,520321281347.15625,363010066778.78906,569643627264.0,371572372419.7617,520681891873.8828,296209968640.1367,597413588393.1094,550707379167.9375,417136923456.2578,936417573088.5938
2024-07-22,3434225131784.3906,3292067303239.6875,2255015122323.828,1899724803342.4219,3038874087539.297,1236304667526.25,802115642287.9219,749714920204.1875,246007191247.5586,27900839232.0,395580744633.4492,188628882221.38477,142051743615.73242,251934234301.78125,217586521362.3047,171602750192.8711,279026542302.625,230292759277.84375,397093560384.0,371206346291.64844,318348893072.5781,306572683444.5215,514062674419.125,360203791312.0,566104320855.5977,375690944902.834,517093134196.71094,287103322045.89844,598267631255.9375,547761404949.5156,416411734619.0078,939811625960.8594
